"cond-mat/9611044","Luca Peliti","Leticia F. Cugliandolo, Jorge Kurchan, Luca Peliti","Energy flow, partial equilibration and effective temperatures in systems
  with slow dynamics","34 pages, 10 figures, LaTeX, REVTeX","Phys. Rev. E 55, 3898 (1997)","10.1103/PhysRevE.55.3898","NA/MS/LP/96011","cond-mat.dis-nn adap-org chao-dyn nlin.AO nlin.CD",,"  We show that, in nonequilibrium systems with small heat flows, there is a
time-scale dependent effective temperature which plays the same role as the
thermodynamical temperature, in that it controls the direction of heat flows
and acts as a criterion for thermalization. We simultaneously treat the case of
stationary systems with weak stirring and of glassy systems that age after
cooling and show that they exhibit very similar behavior provided that time
dependences are expressed in terms of the correlations of the system. We
substantiate our claims with examples taken from solvable models with
non-trivial low-temperature dynamics, but argue that they have a much wider
range of validity. We suggest experimental checks of these ideas.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 16:00:49 GMT""}]","2009-10-28"
"cond-mat/9611046","Majaniemi","N. Provatas, M. Haataja, E. Sepp\""al\""a, S. Majaniemi, J.
  {\AA}str\""om, M. Alava and T. Ala-Nissila","Growth, Percolation, and Correlations in Disordered Fiber Networks","30 pages, 24 PostScript figures, to be published in J. Stat. Phys.
  also available at http://www.physics.helsinki.fi/tft/tft_preprints.html",,"10.1007/BF02181493","HU-TFT-96-25","cond-mat.stat-mech",,"  This paper studies growth, percolation, and correlations in disordered fiber
networks. We start by introducing a 2D continuum deposition model with
effective fiber-fiber interactions represented by a parameter $p$ which
controls the degree of clustering. For $p=1$, the deposited network is
uniformly random, while for $p=0$ only a single connected cluster can grow. For
$p=0$, we first derive the growth law for the average size of the cluster as
well as a formula for its mass density profile. For $p>0$, we carry out
extensive simulations on fibers, and also needles and disks to study the
dependence of the percolation threshold on $p$. We also derive a mean-field
theory for the threshold near $p=0$ and $p=1$ and find good qualitative
agreement with the simulations. The fiber networks produced by the model
display nontrivial density correlations for $p<1$. We study these by deriving
an approximate expression for the pair distribution function of the model that
reduces to the exactly known case of a uniformly random network. We also show
that the two-point mass density correlation function of the model has a
nontrivial form, and discuss our results in view of recent experimental data on
mass density correlations in paper sheets.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 18:14:52 GMT""}]","2009-10-28"
"cond-mat/9611047",,"Pradeep Kumar","Properties of Phase transitions of a Higher Order","13 pages, revtex, no figures",,"10.1007/BF02395932",,"cond-mat.supr-con",,"  The following is a thermodynamic analysis of a III order (and some aspects of
a IV order) phase transition. Such a transition can occur in a superconductor
if the normal state is a diamagnet. The equation for a phase boundary in an H-T
(H is the magnetic field, T, the temperature) plane is derived. by considering
two possible forms of the gradient energy, it is possible to construct a field
theory which describes a III or a IV order transition and permits a study of
thermal fluctuations and inhomogeneous order parameters.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 20:17:22 GMT""}]","2016-08-31"
"cond-mat/9611048","Kun Yang","Kun Yang and R. N. Bhatt (Princeton)","Current Carrying States in a Random Magnetic Field","4 pages, 7 eps figures","Phys. Rev. B 55, R1922 (1997)","10.1103/PhysRevB.55.R1922",,"cond-mat.mes-hall",,"  We report results of a numerical study of noninteracting electrons moving in
two dimensions, in the presence of a random potential and a random magnetic
field for a sequence of finite sizes, using topological properties of the wave
functions to identify extended states. Our results are consistent with the
existence of a second order localization-delocalization transition driven by
the random potential. The critical randomness strength and localization length
exponent are estimated via a finite size scaling analysis.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 22:19:28 GMT""}]","2009-10-28"
"cond-mat/9611049","Mohamed Azzouz","M. Azzouz, B. Dumoulin (Sherbrooke), and A. Benyoussef (Rabat)","Incommensurate nodes in the energy spectrum of weakly coupled
  antiferromagnetic Heisenberg ladders","4 revtex pages, 3 figures available upon request",,"10.1103/PhysRevB.55.R11957","CRPS-Preprint","cond-mat",,"  Heisenberg ladders are investigated using the bond-mean-field theory
[M.Azzouz, Phys. Rev. B 48, 6136 (1993)]. The zero inter-ladder coupling energy
gap, the uniform spin susceptibility and the nuclear magnetic resonance
spin-relaxation rate are calculated as a function of temperature and magnetic
field. For weakly coupled ladders, the energy spectrum vanishes at
incommensurate wavevectors giving rise to nodes. As a consequence, the spin
susceptibility becomes linear at low temperature. Our results for the single
ladder successfully compare to experiments on SrCu_2O_3 and (VO)_2P_2O_7
materials and new predictions concerning the coupling to the magnetic field are
made.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 22:32:35 GMT""}]","2016-08-31"
"cond-mat/9611050","Ekkehard Lange","Ekkehard Lange","Memory function approach to the Hall constant in strongly correlated
  electron systems: Part II","10 PRB pages, to appear in PRB together with cond-mat/9606176",,,,"cond-mat.supr-con",,"  The anomalous frequency and doping dependence of the Hall constant in the
normal state of high-T_c superconductors are investigated within models of
strongly correlated electron systems. In Mori theory, the transition of the
Hall constant from infinite to zero frequency is described by a memory
function. It naturally introduces a second time scale, that, within the t-J
model, is identified with the spinon relaxation time of Anderson. This provides
us with a phenomenological understanding of the interplay between the frequency
and temperature dependence of the Hall constant for frequencies below the
Mott-Hubbard gap. Within the single-band Hubbard model in the limit $U\gg t$,
the memory function is calculated via its moments and shown to project out the
high-energy scale U. This causes the Hall constant to decrease by a factor
$(1+\delta)/2$ ($\delta$: doping), when the frequency is lowered from infinity
to values within the Mott-Hubbard gap. Finally, it is outlined, how the Hall
constant may be calculated in the low frequency regime.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 10:23:40 GMT""}]","2008-02-03"
"cond-mat/9611051","Leticia Cugliandolo","Leticia F. Cugliandolo and Jorge Kurchan","Aging and effective temperatures in the low temperature mode-coupling
  equations","8 pages, 6 figures, LaTeX, Contribution to YKIS'96, Kyoto, November
  1996, to appear in Prog. Theor. Phys","Progress in Theor. Phys. 126, 407 (1997)","10.1143/PTPS.126.407","LPTL/LFC/96-02","cond-mat.dis-nn",,"  The low-temperature generalization of the mode-coupling equations corresponds
to the dynamics of mean-field disordered models in the glassy phase. The system
never achieves equilibrium, preserving the memory of the time elapsed after the
quench throughout its evolution. A concept of effective temperature can be made
quite rigorous in this context by considering readings of thermometers in
different time-scales and the thermalization of weakly coupled subsystems.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 15:39:11 GMT""}]","2009-10-28"
"cond-mat/9611057","Abdollah Langari","A. Langari and V. Karimipour","A Modified Quantum Renormalization Group for xxz Spin Chain","A LaTex file, 2 figures upon request",,,,"cond-mat.stat-mech",,"  A simple modification of the standard Renormalization Group (RG) technique
for the study of quantum spin systems is introduced. Our method which takes
into account the effect of boundary conditions by employing the concept of
superblock, may be regarded as a simple way for obtaining first estimates of
many properties of spin systems. By applying this method to the xxz spin 1/2
Heisenberg chain, we obtain the ground state energy with much higher accuracy
than the standard RG. We have also obtained the staggered magnetization and the
z-component of spin-spin correlation function which confirms the absence of
long-range order in the massless region of the 1D xxz model.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 21:22:01 GMT""},{""version"":""v2"",""created"":""Mon, 27 Apr 1998 13:39:16 GMT""}]","2008-02-03"
"gr-qc/9611016","Giovanni Amelino-Camelia","G. Amelino-Camelia","Enlarged Bound on the Measurability of Distances and Quantum
  $\kappa$-Poincar\`e Group","5 pages, LaTex","Phys.Lett. B392 (1997) 283-286","10.1016/S0370-2693(96)01565-1","OUTP-96-54P","gr-qc",,"  When quantum mechanical and general relativistic effects are taken into
account in the analysis of distance measurements, one finds a measurability
bound. I observe that some of the structures that have been encountered in the
literature on the Quantum $\kappa$-Poincar\`e Group naturally lead to this
bound.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 19:09:34 GMT""}]","2009-10-28"
"gr-qc/9611017","Shin'ji Mukouyama","Shinji Mukohyama","New Proof of the Generalized Second Law","13 pages, Latex","Phys.Rev. D56 (1997) 2192-2201","10.1103/PhysRevD.56.2192","YITP-96-38","gr-qc",,"  The generalized second law of black hole thermodynamics was proved by Frolov
and Page for a quasi-stationary eternal black hole. However, realistic black
holes arise from a gravitational collapse, and in this case their proof does
not hold. In this paper we prove the generalized second law for a
quasi-stationary black hole which arises from a gravitational collapse.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 08:45:39 GMT""},{""version"":""v2"",""created"":""Sat, 28 Dec 1996 05:58:32 GMT""},{""version"":""v3"",""created"":""Tue, 6 May 1997 10:03:46 GMT""}]","2009-10-28"
"gr-qc/9611018","Shiekh Anwar","A. Akhundov, S. Bellucci, A. Shiekh","Gravitational interaction to one loop in effective quantum gravity","9 pages, LaTeX, 7 Postscript figures, replaced with minor changes to
  the abstract and end of section 4","Phys.Lett. B395 (1997) 16-23","10.1016/S0370-2693(96)01694-2","LNF-96/058 (P)","gr-qc hep-ph hep-th",,"  We carry out the first step of a program conceived, in order to build a
realistic model, having the particle spectrum of the standard model and
renormalized masses, interaction terms and couplings, etc. which include the
class of quantum gravity corrections, obtained by handling gravity as an
effective theory. This provides an adequate picture at low energies, i.e. much
less than the scale of strong gravity (the Planck mass). Hence our results are
valid, irrespectively of any proposal for the full quantum gravity as a
fundamental theory. We consider only non-analytic contributions to the one-loop
scattering matrix elements, which provide the dominant quantum effect at long
distance. These contributions are finite and independent from the finite value
of the renormalization counter terms of the effective lagrangian. We calculate
the interaction of two heavy scalar particles, i.e. close to rest, due to the
effective quantum gravity to the one loop order and compare with similar
results in the literature.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 14:45:56 GMT""},{""version"":""v2"",""created"":""Tue, 12 Nov 1996 16:10:40 GMT""}]","2009-10-28"
"hep-lat/9611006","Dong-Shin Shin","Dong-Shin Shin","A determination of the mass gap in the O(n) sigma model","31 pages, Latex, addition of a sentence in abstract by pointing out
  that the paper has been revised in hep-lat/9810025","Nucl.Phys. B496 (1997) 408-434","10.1016/S0550-3213(97)00197-1","MPI-PhT/96-116","hep-lat cond-mat hep-th",,"  We calculate the finite volume mass gap $M(L)$ at 3-loop level in the
non-linear O($n$) $\sigma$-model in two dimensions in small volumes. By
applying the Monte Carlo measurements of the running coupling $\bar
g^2(L)=2nM(L)L/(n-1)$ by L\""uscher, Weisz and Wolff measured in units of the
physical mass gap $m$, the result is used to determine $m$ in units of the
$\Lambda$-parameter in the O(3) and O(4) models. Our determinations show good
agreement with those by Hasenfratz, Maggiore and Niedermayer in both models. We
note that this manuscript has been revised in our paper hep-lat/9810025 by
using the corrected four-loop $\beta$-function on the lattice.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 20:09:05 GMT""},{""version"":""v2"",""created"":""Mon, 12 Mar 2001 14:26:36 GMT""}]","2009-10-28"
"hep-lat/9611007","Mauro Talevi","M. Talevi","Weak Matrix Elements on the Lattice: Recent Developments in K-Physics","8 pages, 1 figure. Talk presented at the NATO ASI on Masses of
  Fundamental Particles, Cargese August 1996, to appear in the proceedings",,,"ROME1-1158/96","hep-lat",,"  Some recent developments in the calculation of weak matrix elements on the
lattice are reviewed. In particular, we concentrate on the application of MPSTV
non-perturbative renormalization method to the operators relevant to kaon
physics. The chiral behaviour of the $B_K$ parameter and the long-standing
question of the $\Delta I=1/2$ rule are discussed.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 19:14:47 GMT""}]","2007-05-23"
"hep-lat/9611008",,"M.A. Halasz, A.D. Jackson and J.J.M. Verbaarschot","Yang-Lee zeros of a random matrix model for QCD at finite density","8 pages, 2 figures, Latex. Minor corrections, present version is
  identical to the published version","Phys.Lett.B395:293-297,1997","10.1016/S0370-2693(97)00015-4","SUNY NTG-96/41","hep-lat",,"  We study the Yang-Lee zeros of a random matrix partition function with the
global symmetries of the QCD partition function. We consider both zeros in the
complex chemical potential plane and in the complex mass plane. In both cases
we find that the zeros are located on a curve. In the thermodynamic limit, the
zeros appear to merge to form a cut. The shape of this limiting curve can be
obtained from a saddle-point analysis of the partition function. An explicit
solution for the line of zeros in the complex chemical potential plane at zero
mass is given in the form of a transcendental equation.
","[{""version"":""v1"",""created"":""Thu, 7 Nov 1996 15:05:32 GMT""},{""version"":""v2"",""created"":""Fri, 6 Jun 1997 20:59:53 GMT""}]","2008-11-26"
"hep-ph/9611255","Michael Gronau","M. Gronau","CP Violation: The Future of B Physics","22 pages. Talk given at the Third Workshop on Heavy Quarks at Fixed
  Target, St. Goar, Germany, October 3-6 1996",,,"TECHNION-PH-96-41","hep-ph",,"  The subject of CP violation in B decays is reviewed in the Standard Model
(SM) and beyond the SM. The present explanation of CP violation in terms of
phases in the Cabibbo-Kobayashi-Maskawa (CKM) matrix can be tested through a
variety of CP asymmtries in neutral and charged B decays. SM constraints on the
CKM phases are violated by new mechanisms of CP nonconservation beyond CKM.
Different mechanisms can be distinguished by combining measurements of CP
asymmetries with rate measurements of so-called penguin B decays.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 17:10:22 GMT""}]","2016-09-06"
"hep-ph/9611256","Matthias Burkardt","M. Burkardt (NMSU), M.R. Frank (INT) and K.L. Mitchell (TRIUMF)","On the calculation of hadron form factors from Euclidean Dyson-Schwinger
  equations","12 pages, 3 postscript figures","Phys.Rev.Lett. 78 (1997) 3059-3062","10.1103/PhysRevLett.78.3059",,"hep-ph nucl-th",,"  We apply Euclidean time methods to phenomenological Dyson-Schwinger models of
hadrons. By performing a Fourier transform of the momentum space correlation
function to Euclidean time and by taking the large Euclidean time limit, we
project onto the lightest on-mass-shell hadron for given quantum numbers. The
procedure, which actually resembles lattice gauge theory methods, allows the
extraction of moments of structure functions, moments of light-cone wave
functions and form factors without `ad hoc' extrapolations to the on-mass-shell
points. We demonstrate the practicality of the procedure with the example of
the pion form factor.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 17:35:48 GMT""}]","2016-09-06"
"hep-ph/9611257","Piotr Raczka","Piotr A. Raczka (Institute of Theoretical Physics, Warsaw University,
  Warsaw, Poland)","Analysis of the renormalization scheme ambiguities in the QCD
  corrections to hadronic decays of the tau lepton","4 pages LateX, 2 figures in PostScript, uses stwol.sty and
  epsfig.sty, to appear in the Proceedings of the 28th International Conference
  on High Energy Physics, Warsaw, Poland, 25-31 July, 1996",,,"IFT-12/96","hep-ph",,"  The QCD corrections to the R_{\tau}^{12} moment of the invariant mass
distribution in hadronic decays of the tau lepton are discussed. The
next-to-next-to-leading order prediction is shown to be stable with respect to
change of the renormalization scheme, provided that the contour integral
expression is used. The optimized predictions are obtained using the principle
of minimal sensitivity to select the preferred renormalization scheme. The
optimized predictions for R_{\tau}^{12} and R_{\tau} are used in a simplified
fit to the experimental data to determine the strong coupling constant and the
parameter characterizing the nonperturbative contribution.
","[{""version"":""v1"",""created"":""Wed, 6 Nov 1996 18:12:44 GMT""}]","2007-05-23"
