"astro-ph/9605100","Marc Kamionkowski","Marc Kamionkowski and Nicolaos Toumbas","Do We Know the Geometry of the Universe?","5 pages. To appear in Microwave Background Anisotropies, proceedings
  of the the XVIth Moriond Astrophysics Meeting, Les Arcs, France, March
  16--23, 1996.)",,,"CU-TP-750, CAL-606","astro-ph hep-ph",,"  It is quite remarkable that seventy years after Hubble discovered the
expansion of the Universe, we still have no idea in which of the three
Friedmann-Robertson-Walker geometries we live. Most of the current literature
has focussed on flat or open models. Here, we construct a viable model of the
Universe which has closed geometry even though the nonrelativistic-matter
density is less than critical. Furthermore, in this model, the cosmic microwave
background could come from a causally-connected region at the antipode of the
closed Universe. This model illustrates that the geometry of the Universe is
unconstrained by current data. We discuss observations which may reliably
determine the geometry of the Universe in the near future.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 15:26:48 GMT""}]","2007-05-23"
"chao-dyn/9605010","Caroline Nore","Caroline Nore and Theodore G. Shepherd","A Hamiltonian weak-wave model for shallow-water flow","plain TeX To appear in: Proceedings of The Royal Society of London",,"10.1098/rspa.1997.0031",,"chao-dyn ao-sci nlin.CD",,"  A reduced dynamical model is derived which describes the interaction of weak
inertia-gravity waves with nonlinear vortical motion in the context of rotating
shallow-water flow. The formal scaling assumptions are (i) that there is a
separation in timescales between the vortical motion and the inertia-gravity
waves, and (ii) that the divergence is weak compared to the vorticity. The
model is Hamiltonian, and possesses conservation laws analogous to those in the
shallow-water equations. Unlike the shallow-water equations, the energy
invariant is quadratic. Nonlinear stability theorems are derived for this
system, and its linear eigenvalue properties are investigated in the context of
some simple basic flows.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 17:12:22 GMT""}]","2009-10-28"
"cmp-lg/9605029","Li Hang","Naoki Abe and Hang Li (Theory NEC Lab., RWCP)","Learning Word Association Norms Using Tree Cut Pair Models","10 pages, LaTex source, 6 eps figures, uses ml94.sty and epsf.sty; to
  appear in the 13th Int. Conf. on Machine Learning (ICML'96)",,,,"cmp-lg cs.CL",,"  We consider the problem of learning co-occurrence information between two
word categories, or more in general between two discrete random variables
taking values in a hierarchically classified domain. In particular, we consider
the problem of learning the `association norm' defined by A(x,y)=p(x,
y)/(p(x)*p(y)), where p(x, y) is the joint distribution for x and y and p(x)
and p(y) are marginal distributions induced by p(x, y). We formulate this
problem as a sub-task of learning the conditional distribution p(x|y), by
exploiting the identity p(x|y) = A(x,y)*p(x). We propose a two-step estimation
method based on the MDL principle, which works as follows: It first estimates
p(x) as p1 using MDL, and then estimates p(x|y) for a fixed y by applying MDL
on the hypothesis class of {A * p1 | A \in B} for some given class B of
representations for association norm. The estimation of A is therefore obtained
as a side-effect of a near optimal estimation of p(x|y). We then apply this
general framework to the problem of acquiring case-frame patterns. We assume
that both p(x) and A(x, y) for given y are representable by a model based on a
classification that exists within an existing thesaurus tree as a `cut,' and
hence p(x|y) is represented as the product of a pair of `tree cut models.' We
then devise an efficient algorithm that implements our general strategy. We
tested our method by using it to actually acquire case-frame patterns and
conducted disambiguation experiments using the acquired knowledge. The
experimental results show that our method improves upon existing methods.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 03:10:23 GMT""}]","2008-02-03"
"cmp-lg/9605030","Michael Strube","Udo Hahn & Michael Strube (Computational Linguistics Lab, Freiburg
  University, Germany)","Incremental Centering and Center Ambiguity","6 pages, uuencoded gzipped PS file (see also Technical Report at:
  http://www.coling.uni-freiburg.de/public/papers/cogsci96-center.ps.gz)","CogSci '96: Proc. of 18th Annual Conference of the Cognitive
  Science Society. La Jolla, Ca., Jul 12-15 1996.",,,"cmp-lg cs.CL",,"  In this paper, we present a model of anaphor resolution within the framework
of the centering model. The consideration of an incremental processing mode
introduces the need to manage structural ambiguity at the center level. Hence,
the centering framework is further refined to account for local and global
parsing ambiguities which propagate up to the level of center representations,
yielding moderately adapted data structures for the centering algorithm.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 08:10:27 GMT""}]","2008-02-03"
"cond-mat/9605094","Vyacheslav B. Priezzhev","V.B. Priezzhev (JINR, Dubna)","Self-organized criticality in self-directing walks","7 pages, LaTeX",,,,"cond-mat",,"  A new model of self-organized criticality is proposed. An algebra of
operators is introduced which is similar to that used for the Abelian sandpile
model. The structure of the configurational space is determined and the number
of recurrent states is found.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 21:04:40 GMT""}]","2007-05-23"
"cond-mat/9605095","Shivaji L. Sondhi","A. Karlhede, S. A. Kivelson, K. Lejnell and S. L. Sondhi","Textured Edges in Quantum Hall Systems","4 pages (2 columns), Revtex 3.0, 3 figures, better estimate for
  polarized instability gives narrower range of Zeeman energies for textures
  (still all physical values), slightly different numbers (changed finite size
  convention), to appear in PRL","Phys. Rev. Lett., 77 (1996) 2061","10.1103/PhysRevLett.77.2061",,"cond-mat",,"  We have investigated the formation of spin textures at the edges of quantum
Hall systems for several ferromagnetic filling factors. The textures are driven
by the same physics that leads to ``skyrmions'' in the bulk. For hard
confinement and large Zeeman energies, the edges are narrow and spin polarized.
Away from this limit and for $\nu=1/3$, $1/5$ and $1$, we find that they widen
by developing spin textures. In contrast, for $\nu=3$, the edge remains spin
polarized, even as it reconstructs. We comment on the mode structure of the
reconstructed edges and on possible experimental signatures.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 19:21:21 GMT""},{""version"":""v2"",""created"":""Tue, 20 Aug 1996 19:11:51 GMT""}]","2009-10-28"
"cond-mat/9605096","Shi Z. P.","Zhu-Pei Shi, John F. Cooke, Zhenyu Zhang and Barry M. Klein","Structural, Magnetic and Electronic Properties of Fe/Au Monatomic
  Multilayers","7 page Revtex, 5ps Figures, uuencode, to appear in PRB",,"10.1103/PhysRevB.54.3030",,"cond-mat",,"  An Fe/Au monatomic multilayer, consisting of alternating single Fe and Au
layers, has been studied by means of the self-consistent full-potential
linearized augmented plane wave method. We show by total energy minimization
that this artificial thin film is in the tetragonal $L1_{0}$ ordered structure
with the ratio of the interlayer spacing to the intralayer lattice constant at
0.865. In this configuration, the magnetic moment in each monolayer, the
spin-polarized electronic density of states, and the corresponding band
structure are calculated. The results are discussed in connection with recent
experiments.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 20:10:52 GMT""}]","2009-10-28"
"cond-mat/9605097","Alexander Golubov","A. A. Golubov (1,2), B. A. Malomed (3), and A. V. Ustinov (1,2) ((1)
  KFA-Juelich, Germany, (2) Institute of Solid State Physics, Chernogolovka,
  Russia, (3) Tel Aviv University, Israel)","Radiation linewidth of a long Josephson junction in the flux-flow regime","11 pages LaTeX, to appear in Phys Rev B",,"10.1007/BF02583594",,"cond-mat",,"  Theoretical model for the radiation linewidth in a multi-fluxon state of a
long Josephson junction is presented. Starting from the perturbed sine-Gordon
model with the temperature dependent noise term, we develop a collective
coordinate approach which allows to calculate the finite radiation linewidth
due to excitation of the internal degrees of freedom in the moving fluxon
chain. At low fluxon density, the radiation linewidth is expected to be
substantially larger than that of a lumped Josephson oscillator. With
increasing the fluxon density, a crossover to a much smaller linewidth
corresponding to the lumped oscillator limit is predicted.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 22:48:36 GMT""}]","2015-06-25"
"cond-mat/9605098","Mr. Swapan Pati","Swapan K. Pati, S. Ramasesha (Indian Institute of Science, India) Z.
  Shuai and J. L. Bredas (Universite de Mons-Hainaut, Belgium)","Dynamical Nonlinear Optic Coefficients from the Symmetrized Density
  Matrix Renormalization Group Method","4 pages revtex; 4 eps figures available upon request. Submitted to
  Phys. Rev. Letters",,,,"cond-mat",,"  We extend the symmetrized density matrix renormalization group (SDMRG) method
to compute the dynamic nonlinear optic coefficients for long chains. By
computing correction vectors in the appropriate symmetry subspace we obtain the
dynamic polarizabilities, $\alpha_{ij}(\omega)$, and third-order
polarizabilities $\gamma_{ijkl}(\omega,\omega,\omega)$ of the Hubbard and
""$U-V$"" chains in an $all-trans$ polyacetylene geometry, with and without
dimerization. We rationalize the behavior of $\bar{\alpha}$ and $\bar{\gamma}$
on the basis of the low-lying excitation gaps in the system. This is the first
study of the dynamics of a fermionic system within the DMRG framework.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 20:00:13 GMT""}]","2007-05-23"
"cond-mat/9605099","G. C. Psaltakis","Gregory C. Psaltakis","Drude weight and total optical weight in a t-t'-J model","7 pages, REVTEX file (3 Postscript figures). To appear in J. Phys.:
  Condens. Mattter","J. Phys.: Condens. Matter 8 (1996) 5089","10.1088/0953-8984/8/27/017",,"cond-mat",,"  We study the Drude weight D and the total optical weight K for a t-t'-J model
on a square lattice that exhibits a metallic phase-modulated antiferromagnetic
ground state close to half-filling. Within a suitable 1/N expansion that
includes leading quantum-fluctuation effects, D and K are found to increase
linearly with small hole doping away from the Mott metal-insulator transition
point at half-filling. The slow zero-sound velocity near the latter transition
identifies with the velocity of the lower-energy branch of the twofold
excitation spectrum. At higher doping values, D and K eventually saturate and
then start to decrease. These features are in qualitative agreement with
optical conductivity measurements in doped antiferromagnets.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 12:57:45 GMT""},{""version"":""v2"",""created"":""Fri, 17 May 1996 12:21:36 GMT""}]","2009-10-28"
"cond-mat/9605101","Jaro Fabian","Jaroslav Fabian and Philip B. Allen (SUNY at Stony Brook)","Anharmonic Decay of Vibrational States in Amorphous Silicon","10 pages, 4 Postscript figures",,"10.1103/PhysRevLett.77.3839",,"cond-mat mtrl-th",,"  Anharmonic decay rates are calculated for a realistic atomic model of
amorphous silicon. The results show that the vibrational states decay on
picosecond timescales and follow the two-mode density of states, similar to
crystalline silicon, but somewhat faster. Surprisingly little change occurs for
localized states. These results disagree with a recent experiment.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 15:05:25 GMT""}]","2009-10-28"
"cond-mat/9605102","Royce Kam","Royce Kam and Herbert Levine (Department of Physics and Institute for
  Nonlinear Science, University of California, San Diego)","A Phase-Field Model of Spiral Dendritic Growth","text plus Four postscript figure files",,"10.1103/PhysRevE.54.2797",,"cond-mat",,"  Domains of condensed-phase monolayers of chiral molecules exhibit a variety
of interesting nonequilibrium structures when formed via pressurization. To
model these domain patterns, we add a complex field describing the tilt degree
of freedom to an (anisotropic) complex-phase-field solidification model. The
resulting formalism allows for the inclusion of (in general, non-reflection
symmetric) interactions between the tilt, the solid-liquid interface, and the
bond orientation. Simulations demonstrate the ability of the model to exhibit
spiral dendritic growth.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 09:31:04 GMT""}]","2009-10-28"
"dg-ga/9605006",,"T. Stavracou (Centre de Physique Theorique -CNRS-Marseille)","Theory of connections on graded principal bundles","43 pages, no figures, 94Kb tar gzipped file which includes special
  macros and fonts (prep.tex is the source TeX file), also available via
  anonymous ftp at ftp://cpt.univ-mrs.fr/ or via gopher
  gopher://cpt.univ-mrs.fr/","Rev.Math.Phys. 10 (1998) 47-80",,"CPT-96/P.3331","dg-ga hep-th math.DG",,"  The geometry of graded principal bundles is discussed in the framework of
graded manifold theory of Kostant-Berezin-Leites. In particular, we prove that
a graded principal bundle is globally trivial if and only if it admits a global
graded section and, further, that the sheaf of vertical derivations on such a
bundle coincides with the graded distribution induced by the action of the
structure graded Lie group. This result leads to a natural definition of the
graded connection in terms of graded distributions; its relation with Lie
superalgebra-valued graded differential forms is also exhibited. Finally, we
define the curvature for the graded connection; we prove that the curvature
controls the involutivity of the horizontal graded distribution corresponding
to the graded connection.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 13:44:53 GMT""}]","2009-09-25"
"gr-qc/9605028","Hagen Kleinert","H. Kleinert and A. Pelster","Autoparallels From a New Action Principle","Paper in src. Author Information under
  http://www.physik.fu-berlin.de/~kleinert/institution.html Read paper directly
  with Netscape under
  http://www.physik.fu-berlin.de/~kleinert/kleiner_re243/preprint.html","Gen.Rel.Grav. 31 (1999) 1439","10.1023/A:1026701613987",,"gr-qc",,"  We present a simpler and more powerful version of the recently-discovered
action principle for the motion of a spinless point particle in spacetimes with
curvature and torsion. The surprising feature of the new principle is that an
action involving only the metric can produce an equation of motion with a
torsion force, thus changing geodesics to autoparallels. This additional
torsion force arises from a noncommutativity of variations with parameter
derivatives of the paths due to the closure failure of parallelograms in the
presence of torsion
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 07:57:03 GMT""},{""version"":""v2"",""created"":""Wed, 13 Oct 1999 08:08:36 GMT""}]","2015-06-25"
"gr-qc/9605029","Neil Cornish","Neil J. Cornish (Cambridge Uni.), Janna J. Levin (UC, Berkeley)","The mixmaster universe is chaotic","4 pages, RevTeX, 3 figures included. New presentation, same results","Phys.Rev.Lett. 78 (1997) 998-1001","10.1103/PhysRevLett.78.998","UM-P-96/33, CfPA-96-TH-10","gr-qc astro-ph chao-dyn nlin.CD",,"  For the past decade there has been a considerable debate about the existence
of chaos in the mixmaster cosmological model. The debate has been hampered by
the coordinate, or observer dependence of standard chaotic indicators such as
Lyapanov exponents. Here we use coordinate independent, fractal methods to show
the mixmaster universe is indeed chaotic.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 11:15:51 GMT""},{""version"":""v2"",""created"":""Fri, 17 May 1996 07:52:36 GMT""},{""version"":""v3"",""created"":""Tue, 5 Nov 1996 18:10:39 GMT""}]","2009-10-28"
"hep-lat/9605020","P. Bialas","P. Bialas, Z. Burda","Phase transition in fluctuating branched geometry","11 pages, requires Latex2e + psfrag.sty (supplied) + elsart.cls
  (supplied). 3 figures included as eps files","Phys.Lett. B384 (1996) 75-80","10.1016/0370-2693(96)00795-2","BI-TP 96-16, ITFA-96-13","hep-lat cond-mat hep-th",,"  We study grand--canonical and canonical properties of the model of branched
polymers proposed in \cite{adfo}. We show that the model has a fourth order
phase transition and calculate critical exponents. At the transition the
exponent $\gamma$ of the grand-canonical ensemble, analogous to the string
susceptibility exponent of surface models, $\gamma \sim 0.3237525...$ is the
first known example of positive $\gamma$ which is not of the form $1/n,\,
n=2,3,\ldots$. We show that a slight modification of the model produces a
continuos spectrum of $\gamma$'s in the range $(0,1/2]$ and changes the order
of the transition.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 10:58:00 GMT""}]","2009-10-28"
"hep-lat/9605021","Kim Seyong","Seyong Kim and Yoonbai Kim","Lattice Gauge Theory of Three Dimensional Thirring Model","11 pages of LaTeX",,"10.1007/978-94-011-5812-1_46","SNUTP-96-010","hep-lat hep-ph",,"  Three dimensional Thirring model with $N$ four-component Dirac fermions,
reformulated as a lattice gauge theory, is studied by computer simulation.
According to an $8^{3}$ data and preliminary $16^3$ data, chiral symmetry is
found to be spontaneously broken for $N=2,\;4$ and 6. $N=2$ data exhibits long
tail of the non-vanishing chiral condensate into weak coupling region, and
$N=6$ case shows phase separation between the strong coupling region and the
weak coupling region. Although the comparison between $8^3$ data and $16^3$
data shows large finite volume effects, an existence of the critical fermion
flavor number $N_{{\rm cr}}$ $(2<N_{{\rm cr}}<6)$ for which the chiral behavior
changes its character, is suggested by the current numerical data.
","[{""version"":""v1"",""created"":""Thu, 16 May 1996 12:31:54 GMT""}]","2016-01-27"
"hep-ph/9605321","Antonio Bueno","A. Bueno and J. Velasco","A comparative study on two characteristic parametrizations for high
  energy pp and \=pp total cross sections",,"Phys.Lett. B380 (1996) 184-188","10.1016/0370-2693(96)00454-6","IFIC/96-15","hep-ph",,"  Available high energy data for both pp and \=pp total cross sections ($ 5 \
GeV \ < \ \sqrt s \ < \ 1.8 \ TeV$) are described by means of two well-known
distinct parametrizations, characteristic of theoretical (``Regge-like""
expression) and experimental (``Froissart-Martin-like"" expression) practices,
respectively. Both are compared from the statistical point of view. For the
whole set of present data, statistical analysis ($\chi^2/d.o.f.$) seems to
favour a ``Froissart-like"" ((ln $s$)$^{\gamma \approx 2}$ ) rise of the total
cross section rather than a ``Regge-like"" ($s^{\epsilon}$) one.
","[{""version"":""v1"",""created"":""Wed, 15 May 1996 16:50:47 GMT""}]","2009-10-28"
