"astro-ph/9602075","Yasushi Suto","Yasushi Suto (Dept. of Phys, University of Tokyo, Japan)","The X-ray halo of the Local Group and the CMB quadrupole","7 pages. uuencoded, gzipped tar file including LaTeX text and 6
  postcript figures (style files, paper.sty and paper2.sty, included). To
  appear in the Proceedings of the 1st RESCEU international symposium",,,"RESCEU-7/96, UTAP-227/96","astro-ph",,"  Since recent X-ray observations have revealed that most clusters of galaxies
are surrounded by an X-ray emitting gaseous halo, it is reasonable to expect
that the Local Group of galaxies has its own X-ray halo. We show that such a
halo, with temperature $\sim 1\keV$ and column density $\sim O(10^{21}) {\rm
cm}^{-2}$, is a possible source for the excess low-energy component in the
X-ray background. The halo should also generate temperature anisotropies in the
microwave background via the Sunyaev-Zel'dovich effect. Assuming an isothermal
spherical halo with the above temperature and density, the amplitude of the
induced quadrupole turns out to be comparable to the COBE data without
violating the upper limit on the $y$-parameter.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 11:44:55 GMT""}]","2007-05-23"
"astro-ph/9602076","Kitayama Tetsu","Tetsu Kitayama and Yasushi Suto (Dept. of Phys., University of Tokyo,
  Japan)","Formation rate of gravitational structures and the cosmic X-ray
  background radiation","13 pages, uuencode, gzipped tar file including LaTeX text (mn.sty)
  and 9 postscript figures. MNRAS, in press","Mon.Not.Roy.Astron.Soc. 280 (1996) 638","10.1093/mnras/280.3.638","UTAP-207/95, RESCEU-6/96","astro-ph",,"  Analytical expressions for the rates of formation and destruction of
gravitationally bound systems are derived assuming that they are originated
from primordial random-Gaussian density fluctuations. The resulting formulae
reproduce the time derivative of the Press-Schechter mass function in a certain
limit. Combining a theoretical model for the evolution of structures with the
formation rate, we can make various cosmological predictions which are to be
compared with observations. As an example to elucidate such applicability, we
evaluate the contribution of clusters of galaxies to the cosmic X-ray
background radiation. With the {\it COBE} normalization, we find that the
significant fraction of the observed soft X-ray background is accounted for by
clusters of galaxies in a cold dark matter universe with $\Omega_0 \sim 0.2$,
$\lambda_0 =1- \Omega_0$ and $h \sim 0.8$.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 11:44:17 GMT""}]","2015-06-24"
"chao-dyn/9602016","Pasmanter","Rub\'en A. Pasmanter (KNMI, Netherlands)","Metric structures of inviscid flows","20 pages, LaTeX. This version is almost identical to the one
  submitted for publication in October 1995","Physica A 258 (1998) 311-328.",,"KNMI VO-95-01","chao-dyn nlin.CD physics.flu-dyn",,"  An intrinsic metric tensor, a flat connexion and the corresponding
distance-like function are constructed in the configuration space formed by
velocity field {\bf and} the thermodynamic variables of an inviscid fluid. The
kinetic-energy norm is obtained as a limiting case; all physical quantities are
Galilean invariant. Explicit expressions are given for the case of an ideal
gas. The flat connexion is {\bf not} metric-compatible. These results are
achieved by applying the formalism of statistical manifolds \cite{amari,otros}
to the statistical mechanics of a moving fluid.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 13:37:40 GMT""},{""version"":""v2"",""created"":""Fri, 16 Feb 1996 09:59:32 GMT""}]","2008-02-03"
"chem-ph/9602003","Daniel Hoffmann","Daniel Hoffmann and Ernst-Walter Knapp (Institut f\""ur
  Kristallographie, Fachbereich Chemie, Freie Universit\""at Berlin, Berlin,
  Germany)","Protein dynamics with off-lattice Monte Carlo moves","10 pages, 4 Postscript figures, uses epsf.sty and a4.sty; scheduled
  tentatively for Phys.Rev.E issue of 1 March 1996",,"10.1103/PhysRevE.53.4221",,"chem-ph cond-mat physics.chem-ph",,"  A Monte Carlo method for dynamics simulation of all-atom protein models is
introduced, to reach long times not accessible to conventional molecular
dynamics. The considered degrees of freedom are the dihedrals at
C$_\alpha$-atoms. Two Monte Carlo moves are used: single rotations about
torsion axes, and cooperative rotations in windows of amide planes, changing
the conformation globally and locally, respectively. For local moves Jacobians
are used to obtain an unbiased distribution of dihedrals. A molecular dynamics
energy function adapted to the protein model is employed. A polypeptide is
folded into native-like structures by local but not by global moves.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 18:58:00 GMT""}]","2009-10-28"
"cmp-lg/9602002","Erkan Tin","Erkan TIN (Bilkent University) and Varol AKMAN (Bilkent University)","Situations and Computation: An Overview of Recent Research","30 pages, also published in the University of Tuebingen Technical
  Report Series",,,"SfS-Report-04-95","cmp-lg cs.CL",,"  Serious thinking about the computational aspects of situation theory is just
starting. There have been some recent proposals in this direction (viz. PROSIT
and ASTL), with varying degrees of divergence from the ontology of the theory.
We believe that a programming environment incorporating bona fide
situation-theoretic constructs is needed and describe our very recent BABY-SIT
implementation. A detailed critical account of PROSIT and ASTL is also offered
in order to compare our system with these pioneering and influential
frameworks.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 08:41:13 GMT""}]","2008-02-03"
"cond-mat/9602081","Hans Herrmann","J.M. Normand and H.J. Herrmann","Precise determination of the conductivity exponent of 3d percolation
  using ""Percola""",,,,,"cond-mat",,"  Using 20 months of CPU time on our special purpose computer ``Percola'' we
determined the exponent for the normal conductivity at the threshold of
three-dimensional site and bond percolation. The extrapolation analysis taking
into account the first correction to scaling gives a value of $t/\nu = 2.26\pm
0.04$ and a correction exponent $\omega$ around 1.4.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 18:46:31 GMT""}]","2007-05-23"
"cond-mat/9602082","Wolfgang Haeusler","Wolfgang H\""ausler (Universit\""at Hamburg, Germany)","Influence of spin on the persistent current of strongly interacting
  electrons","Latex file, 15 pages, 13 figures available in uuencoded PostScript
  from the author","Physica B 222, 43 (1996)","10.1016/0921-4526(96)00228-1",,"cond-mat",,"  The lowest eigenenergies of few, strongly interacting electrons in a
one--dimensional ring are studied in the presence of an impurity barrier. The
persistent current $\:I\:$, periodic in an Aharonov--Bohm flux penetrating the
ring, is strongly influenced by the electron spin. The impurity does not remove
discontinuities in $\:I\:$ at zero temperature. The total electron spin of the
ground state oscillates with the flux. Strong electron--electron interaction
enhances $\:I\:$, albeit not up to the value of the clean ring which itself is
smaller than $\:I\:$ for free electrons. $\:I\:$ disappears on a temperature
scale that depends exponentially on the electron density. In the limit of very
strong interaction the response to small fluxes is diamagnetic.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 20:47:08 GMT""}]","2009-10-28"
"cond-mat/9602083","Andre'-Marie Tremblay","Anne-Marie Dar\'e, Y.M.Vilk, and A.-M.S. Tremblay","Crossover from two- to three-dimensional critical behavior for nearly
  antiferromagnetic itinerant electrons","Revtex, 23 pages + 6 postcript figures (with epsfile)","Phys. Rev. B 53, 14 236 - 14 251 (1996) (16 pages).","10.1103/PhysRevB.53.14236","CRPS-96-02","cond-mat",,"  The crossover from two- to three-dimensional critical behavior of nearly
antiferromagnetic itinerant electrons is studied in a regime where the
inter-plane single-particle motion of electrons is quantum-mechanically
incoherent because of thermal fluctuations. This is a relevant regime for very
anisotropic materials like the cuprates. The problem is studied within the
Two-Particle Self-Consistent approach (TPSC), that has been previously shown to
give a quantitative description of Monte Carlo data for the Hubbard model. It
is shown that TPSC belongs to the $n\rightarrow \infty $ limit of the $O\left(
n\right) $ universality class. However, contrary to the usual approaches,
cutoffs appear naturally in the microscopic TPSC theory so that parameter-free
calculations can be done for Hubbard models with arbitrary band structure. A
general discussion of universality in the renormalized-classical crossover from
$d=2$ to $d=3$ is also given.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 03:16:39 GMT""}]","2016-08-15"
"cond-mat/9602084","Peter Forrester","Peter J. Forrester and Josef A. Zuk","Applications of the Dotsenko-Fateev Integral in Random-Matrix Models","14 pages, LaTeX, no figures",,"10.1016/0550-3213(96)00200-3",,"cond-mat",,"  The characteristic multi-dimensional integrals that represent physical
quantities in random-matrix models, when calculated within the supersymmetry
method, can be related to a class of integrals introduced in the context of
two-dimensional conformal field theories by Dotsenko & Fateev. Known results on
these Dotsenko-Fateev integrals provide a means by which to perform explicit
calculations (otherwise difficult) in random-matrix theory. We illustrate this
by (i) an evaluation of the mean squared S-matrix elements for the Gaussian
orthogonal ensemble coupled with M external channels, and (ii) a direct
derivation of the asymptotic behaviour of the dynamical density-density
correlator in the limit of large spatial and temporal separation for the
Calogero-Sutherland model which, at certain couplings, is known to map onto the
parameter-dependent random matrix ensembles.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 05:26:31 GMT""}]","2009-10-28"
"cond-mat/9602085","Norbert Schultka","Norbert Schultka and Efstratios Manousakis","Scaling of the superfluid density in superfluid films","4 pages, one postscript file replaced by one Latex file and 5
  postscript figures",,"10.1007/BF00754625",,"cond-mat",,"  We study scaling of the superfluid density with respect to the film thickness
by simulating the $x-y$ model on films of size $L \times L \times H$ ($L >> H$)
using the cluster Monte Carlo. While periodic boundary conditions where used in
the planar ($L$) directions, Dirichlet boundary conditions where used along the
film thickness. We find that our results can be scaled on a universal curve by
introducing an effective thickness. In the limit of large $H$ our scaling
relations reduce to the conventional scaling forms. Using the same idea we find
scaling in the experimental results using the same value of $\nu = 0.6705$.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 08:52:23 GMT""},{""version"":""v2"",""created"":""Thu, 29 Feb 1996 16:56:25 GMT""}]","2009-10-28"
"cond-mat/9602086","Johannes Voit","Y. Wang, J. Voit, and F.-C. Pu","Exact Boundary Critical Exponents and Tunneling Effect in Integrable
  Models for Quantum Wires","REVTEX, submitted to PRB",,"10.1103/PhysRevB.54.8491",,"cond-mat",,"  Using the principles of the conformal quantum field theory and the finite
size corrections of the energy of the ground and various excited states, we
calculate the boundary critical exponents of single- and multicomponent Bethe
ansatz soluble models. The boundary critical exponents are given in terms of
the dressed charge matrix which has the same form as that of systems with
periodic boundary conditions and is uniquely determined by the Bethe ansatz
equations. A Luttinger liquid with open boundaries is the effective low-energy
theory of these models. As applications of the theory, the Friedel oscillations
due to the boundaries and the tunneling conductance through a barrier are also
calculated. The tunneling conductance is determined by a nonuniversal boundary
exponent which governs its power law dependence on temperature and frequency.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 13:57:49 GMT""}]","2009-10-28"
"cond-mat/9602087","Johannes Voit","Johannes Voit","Spectral properties of Luther-Emery systems","REVTEX",,,,"cond-mat",,"  We calculate the spectral function of the Luther-Emery model which describes
one-dimensional fermions with gapless charge and gapped spin degrees of
freedom. We find a true singularity with interaction dependent exponents on the
gapped spin dispersion and a finite maximum depending on the magnitude of the
spin gap, on a shifted charge dispersion. We apply these results to
photoemission experiments on charge density wave systems and discuss the
spectral properties of a one-dimensional Mott insulator.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 14:15:24 GMT""}]","2007-05-23"
"cond-mat/9602088","David A. Head","D.A.Head and G.J.Rodgers","Kinetics of Catalysis with Surface Disorder","LaTex, 19 pages, 1 figure included, requires epsf.sty","Phys.Rev.E 54(1996) 1101.","10.1103/PhysRevE.54.1101",,"cond-mat",,"  We study the effects of generalised surface disorder on the monomer-monomer
model of heterogeneous catalysis, where disorder is implemented by allowing
different adsorption rates for each lattice site. By mapping the system in the
reaction-controlled limit onto a kinetic Ising model, we derive the rate
equations for the one and two-spin correlation functions. There is good
agreement between these equations and numerical simulations. We then study the
inclusion of desorption of monomers from the substrate, first by both species
and then by just one, and find exact time-dependent solutions for the one-spin
correlation functions.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 14:20:22 GMT""}]","2009-10-28"
"dg-ga/9602007",,"Varghese Mathai and Siye Wu","Equivariant Holomorphic Morse Inequalities I: A Heat Kernel Proof","plain LaTeX, 15 pages, typos corrected and other minor modifications","Journal of Differential Geometry, vol. 46 no. 1 (1997) 78-98",,"ICTP preprint IC/96/29","dg-ga alg-geom math.AG math.DG",,"  Assume that the circle group acts holomorphically on a compact K\""ahler
manifold with isolated fixed points and that the action can be lifted
holomorphically to a holomorphic Hermitian vector bundle. We give a heat kernel
proof of the equivariant holomorphic Morse inequalities. We use some techniques
developed by Bismut and Lebeau. These inequalities, first obtained by Witten
using a different argument, produce bounds on the multiplicities of weights
occurring in the twisted Dolbeault cohomologies in terms of the data of the
fixed points.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 01:57:24 GMT""},{""version"":""v2"",""created"":""Tue, 26 Mar 1996 23:29:09 GMT""}]","2013-08-13"
"dg-ga/9602008","Siye Wu","Siye Wu","Equivariant Holomorphic Morse Inequalities II: Torus and Non-Abelian
  Group Actions","plain LaTeX, 22 pages, 5 figures, some errors corrected",,,"MSRI 1996-013 (revised December, 1997)","dg-ga alg-geom math.AG math.DG",,"  We extend the equivariant holomorphic Morse inequalities of circle actions to
cases with torus and non-Abelian group actions on holomorphic vector bundles
over Kahler manifolds and show the necessity of the Kahler condition. For torus
actions, there is a set of inequalities for each choice of action chambers
specifying directions in the Lie algebra of the torus. We apply the results to
invariant line bundles over toric manifolds. If the group is non-Abelian, there
is in addition an action of the Weyl group on the fixed-point set of its
maximal torus. The sum over the fixed points can be rearranged into sums over
the Weyl group (having incorporated the character of the isotropy
representation on the fiber) and over its orbits.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 01:59:48 GMT""},{""version"":""v2"",""created"":""Tue, 26 Mar 1996 23:29:57 GMT""},{""version"":""v3"",""created"":""Fri, 24 Jan 1997 01:52:59 GMT""},{""version"":""v4"",""created"":""Mon, 22 Jun 1998 12:30:04 GMT""}]","2008-02-03"
"gr-qc/9602032","Hans-Peter Nollert","Hans-Peter Nollert (Astronomie und Astrophysik, Universit""at
  T""ubingen)","About the Significance of Quasinormal Modes of Black Holes","12 pages, 3 figures included, to be published in: Phys. Rev. D","Phys.Rev. D53 (1996) 4397-4402","10.1103/PhysRevD.53.4397",,"gr-qc",,"  Quasinormal modes have played a prominent role in the discussion of
perturbations of black holes, and the question arises whether they are as
significant as normal modes are for self adjoint systems, such as harmonic
oscillators. They can be significant in two ways: Individual modes may dominate
the time evolution of some perturbation, and a whole set of them could be used
to completely describe this time evolution. It is known that quasinormal modes
of black holes have the first property, but not the second. It has recently
been suggested that a discontinuity in the underlying system would make the
corresponding set of quasinormal modes complete. We therefore turn the
Regge-Wheeler potential, which describes perturbations of Schwarzschild black
holes, into a series of step potentials, hoping to obtain a set of quasinormal
modes which shows both of the above properties. This hope proves to be futile,
though: The resulting set of modes appears to be complete, but it does not
contain any individual mode any more which is directly obvious in the time
evolution of initial data. Even worse: The quasinormal frequencies obtained in
this way seem to be extremely sensitive to very small changes in the underlying
potential. The question arises whether - and how - it is possible to make any
definite statements about the significance of quasinormal modes of black holes
at all, and whether it could be possible to obtain a set of quasinormal modes
with the desired properties in another way.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 18:02:48 GMT""}]","2016-08-31"
"gr-qc/9602033","Thorsten Brotz","T. Brotz and C. Kiefer","Ehrenfest's Principle and the Problem of Time in Quantum Gravity","20 pages, LATEX","Nucl.Phys. B475 (1996) 339-360","10.1016/0550-3213(96)00304-5","Freiburg THEP-96/1","gr-qc",,"  We elaborate on a proposal made by Greensite and others to solve the problem
of time in quantum gravity. The proposal states that a viable concept of time
and a sensible inner product can be found from the demand for the Ehrenfest
equations to hold in quantum gravity. We derive and discuss in detail exact
consistency conditions from both Ehrenfest equations as well as from the
semiclassical approximation. We also discuss consistency conditions arising
from the full field theory. We find that only a very restricted class of
solutions to the Wheeler-DeWitt equation fulfills all consistency conditions.
We conclude that therefore this proposal must either be abandoned as a means to
solve the problem of time or, alternatively, be used as an additional boundary
condition to select physical solutions from the Wheeler-DeWitt equation.
","[{""version"":""v1"",""created"":""Thu, 15 Feb 1996 09:50:26 GMT""}]","2009-10-28"
"hep-ex/9602005","Joseph Kroll","I. Joseph Kroll (Fermilab)","Masses and Lifetimes of B Hadrons","35 pages, 6 postscript figures",,,"FERMILAB-CONF-96-032","hep-ex",,"  The latest measurements of the masses and lifetimes of weakly decaying
$B$~hadrons from experiments at $e^+e^-$ and $p\bar{p}$ colliders are
presented. These measurements include the lifetimes of the $\bar{B}^0$,
$\bar{B}^0_s$, $B^-$, and $b$~baryons, as well as searches for the $B_c$~meson.
The observation of $B^*$, p-wave B~mesons ($B^{**}$), and excited $b$~baryons
using inclusive and exclusive $B$~hadron reconstruction are discussed. Results
on $b$~quark flavour tagging are given. The latest measurements of the masses
and lifetimes of weakly decaying $B$~hadrons from experiments at $e^+e^-$ and
$p\bar{p}$ colliders are presented. These measurements include the lifetimes of
the $\bar{B}^0$, $\bar{B}^0_s$, $B^-$, and $b$~baryons, as well as searches for
the $B_c$~meson. The observation of $B^*$, p-wave B~mesons ($B^{**}$), and
excited $b$~baryons using inclusive and exclusive $B$~hadron reconstruction are
discussed. Results on $b$~quark flavour tagging are given.
","[{""version"":""v1"",""created"":""Wed, 14 Feb 1996 22:53:37 GMT""}]","2007-05-23"
